[2020-12-21T15:43:22,260091812-05:00][INFO] Running DELAY=0 (0..0), THREADS=1 (1..10), CLONE_SKB=0 (0..25), BURST=1 (1..25)
[2020-12-21T21:54:03,271071469-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=20 (0..25), BURST=1 (1..25)
[2020-12-21T21:55:09,774969320-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=20 (0..25), BURST=5 (1..25)
[2020-12-21T21:56:16,286555482-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=20 (0..25), BURST=10 (1..25)
[2020-12-21T21:57:22,794955372-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=20 (0..25), BURST=15 (1..25)
[2020-12-21T21:58:29,290786052-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=20 (0..25), BURST=20 (1..25)
[2020-12-21T21:59:35,802831452-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=20 (0..25), BURST=25 (1..25)
[2020-12-21T22:00:42,322542185-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=25 (0..25), BURST=1 (1..25)
[2020-12-21T22:01:48,826909244-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=25 (0..25), BURST=5 (1..25)
[2020-12-21T22:02:55,346765968-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=25 (0..25), BURST=10 (1..25)
[2020-12-21T22:04:01,867213822-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=25 (0..25), BURST=15 (1..25)
[2020-12-21T22:05:08,382796389-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=25 (0..25), BURST=20 (1..25)
[2020-12-21T22:06:14,890865726-05:00][INFO] Running DELAY=0 (0..0), THREADS=10 (1..10), CLONE_SKB=25 (0..25), BURST=25 (1..25)

[2020-12-21T22:07:21,412488243-05:00][INFO] Complete!
